id,rész típus,kerület1,kerület2,alias1,alias2,városrész1,városrész2,városrész3,városrész4,városrész5,városrész6,városrész7,városrész8,városrész9,városrész10,városrész11,városrész12,városrész13,városrész14,városrész15,városrész16,városrész17,városrész18,városrész19,városrész20,városrész21,városrész22,városrész23,városrész24,városrész25,városrész26,városrész27,városrész28,városrész29,városrész30,városrész31,városrész32,városrész33,létesítmény1,létesítmény1
2749,Szerep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,Szergény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,Szigetbecse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,Szigetcsép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,Szigethalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,Szigetszentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,Szigetszentmiklós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,Szigetújfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,Szigetvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,Szigliget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,Szihalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,Szijártóháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,Szikszó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,Szil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,Szilágy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,Szilaspogony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,Szilsárkány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,Szilvágy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,Szilvás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,Szilvásszentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,Szilvásvárad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,Szin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,Szingapúr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,Szinpetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,Szirák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,Szíria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,Szirmabesenyő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,Szlovákia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,Szlovénia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,Szob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,Szőc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,Szőce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,Sződliget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,Szögliget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,Szőke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,Szőkéd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,Szőkedencs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,Szokolya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,Szólád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,Szolnok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,Szőlősardó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,Szőlősgyörök,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,Szomália,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,Szomáliföld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,Szombathely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,Szomód,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,Szomolya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,Szomor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,Szörény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,Szorgalmatos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,Szorosad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,Szúcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,Szűcsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,Szudán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,Szügy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,Szuha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,Szuhafő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,Szuhakálló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,Szuhogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,Szulimán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,Szulok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,Szűr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,Szurdokpüspöki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,Szváziföld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,Tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,Tabajd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,Tabdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,Táborfalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,Tác,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,Tádzsikisztán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,Tagyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,Tahitótfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,Takácsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,Tákos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,Taksony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,Taktaszada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,Taliándörögd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,Tállya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,Tamási,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,Tanakajd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,Tanzánia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,Táp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,Tápióbicske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,Tápiógyörgye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,Tápióság,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,Tápiószecső,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,Tápiószentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,Tápiószőlős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,Táplánszentkereszt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,Tapolca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,Tapsony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,Tápszentmiklós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,Tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,Tarany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,Tarcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,Tard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,Tardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,Tardos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,Tarhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,Tarjánpuszta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,Tárkány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,Tarnabod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,Tarnalelesz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,Tarnaméra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,Tarnaszentmária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,Tarnaszentmiklós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,Tarnazsadány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,Tárnok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,Tárnokréti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,Tarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,Tarrós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,Táska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,Tass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,Tát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,Tata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,Tatabánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,Tataháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,Tatárszentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,Tázlár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,Téglás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,Tékes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,Teklafalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,Telekes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,Telekgerendás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,Teleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,Telki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,Telkibánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,Tengelic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,Tengeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,Tengőd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,Tenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,Tényő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,Tépe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,Terem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,Terény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,Tereske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,Teresztenye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,Terpes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,Tés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,Tésa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,Tésenfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,Téseny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,Teskánd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,Tét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,Tetétlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,Tevel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,Thaiföld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,Tibolddaróc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,Tiborszállás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,Tihany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,Tikos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,Tilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,Timár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,Tinnye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,Tiszaadony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,Tiszaalpár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,Tiszabábolna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,Tiszabecs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,Tiszabercel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,Tiszabezdéd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,Tiszabő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,Tiszabura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,Tiszacsécse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,Tiszacsege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,Tiszacsermely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,Tiszadada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,Tiszaderzs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,Tiszadob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,Tiszadorogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,Tiszaeszlár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,Tiszaföldvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,Tiszafüred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,Tiszagyenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,Tiszagyulaháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,Tiszaigar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,Tiszainoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,Tiszajenő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,Tiszakanyár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,Tiszakarád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,Tiszakécske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,Tiszakerecseny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,Tiszakeszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,Tiszakóród,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,Tiszakürt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,Tiszaladány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,Tiszalök,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,Tiszalúc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,Tiszamogyorós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,Tiszanagyfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,Tiszanána,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,Tiszaörs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,Tiszapalkonya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,Tiszapüspöki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,Tiszaroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,Tiszasas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,Tiszasüly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,Tiszaszalka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,Tiszaszentimre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,Tiszaszentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,Tiszasziget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,Tiszaszőlős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,Tiszatardos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,Tiszatarján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,Tiszatelek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,Tiszatenyő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,Tiszaug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,Tiszaújváros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,Tiszavalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,Tiszavárkony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,Tiszavasvári,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,Tiszavid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,Tisztaberek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,Tivadar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,Tóalmás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,Tófalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,Tófej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,Tófű,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,Tokaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,Tokod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,Tokodaltáró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,Tököl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,Tokorcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,Tolcsva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,Told,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,Tolmács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,Tolna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,Tolna megye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,Tolnanémedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,Töltéstava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,Tomajmonostora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,Tomor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,Tömörd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,Tömörkény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,Tompa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,Tompaládony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,Tordas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,Tormafölde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,Tormás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,Tormásliget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,Tornabarakony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,Tornakápolna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,Tornanádaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,Tornaszentandrás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,Tornaszentjakab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,Tornyiszentmiklós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,Tornyosnémeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,Tornyospálca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,Törökbálint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,Törökkoppány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,Törökország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,Törökszentmiklós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,Torony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,Törtel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,Torvaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,Tószeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,Tótkomlós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,Tótszentgyörgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,Tótszentmárton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,Tótszerdahely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,Töttös,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,Tótújfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,Tótvázsony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,Trinidad és Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,Trizs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,Tunézia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,Tunyogmatolcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,Tura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,Túristvándi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,Türje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,Túrkeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,Türkmenisztán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,Túrony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,Túrricse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,Tüskevár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,Tuzsér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,Tyukod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,Udvar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,Udvari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
